Country_Name,Country_Code,year,GDP_USD,GDP_per_capita_USD
Northern_Mariana_Islands,MNP,2017,1560000000,27584.74351
Northern_Mariana_Islands,MNP,2018,1302000000,22886.67405
Northern_Mariana_Islands,MNP,2019,1182000000,20659.64029
Northern_Mariana_Islands,MNP,2020,2.64582E+12,16179.62179
Norway,NOR,2015,3.85802E+11,74355.51586
Norway,NOR,2016,3.68827E+11,70460.56053
Norway,NOR,2017,3.98394E+11,75496.75406
Norway,NOR,2018,4.37E+11,82267.80932
Norway,NOR,2019,4.04941E+11,75719.7529
Norway,NOR,2020,3.62198E+11,67329.67779
Oman,OMN,2015,78710793238,18444.927
Oman,OMN,2016,75128738622,16772.73921
Oman,OMN,2017,80856697009,17329.18546
Oman,OMN,2018,91505851756,18947.3665
Oman,OMN,2019,88060858257,17700.70349
Oman,OMN,2020,73971391417,14485.38612
Pakistan,PAK,2015,2.70556E+11,1356.667831
Pakistan,PAK,2016,3.1363E+11,1540.184503
Pakistan,PAK,2017,3.39206E+11,1631.531909
Pakistan,PAK,2018,3.56128E+11,1678.04315
Pakistan,PAK,2019,3.20909E+11,1481.813864
Pakistan,PAK,2020,3.00306E+11,1359.514522
Palau,PLW,2015,280457700,15876.46193
Palau,PLW,2016,298300000,16835.986
Palau,PLW,2017,285300000,16019.98989
Palau,PLW,2018,284700000,15895.2599
Palau,PLW,2019,274200000,15232.48708
Palau,PLW,2020,257700000,14243.86469
Panama,PAN,2015,54091713800,13630.30115
Panama,PAN,2016,57907695400,14343.98026
Panama,PAN,2017,62202725200,15146.40851
Panama,PAN,2018,64929409200,15544.99908
Panama,PAN,2019,66984427200,15774.25495
Panama,PAN,2020,53977037000,12509.83529
Papua_New_Guinea,PNG,2015,21723531173,2679.346579
Papua_New_Guinea,PNG,2016,20759069103,2509.629637
Papua_New_Guinea,PNG,2017,22742613554,2695.249009
Papua_New_Guinea,PNG,2018,24109509853,2801.371393
Papua_New_Guinea,PNG,2019,24751344561,2820.306397
Papua_New_Guinea,PNG,2020,24667052023,2757.011019
Paraguay,PRY,2015,36211372703,5413.776021
Paraguay,PRY,2016,36089550659,5324.609068
Paraguay,PRY,2017,38997129474,5678.869972
Paraguay,PRY,2018,40225448341,5782.78455
Paraguay,PRY,2019,37925338329,5383.574422
Paraguay,PRY,2020,35432178068,4967.687212
Peru,PER,2015,1.89805E+11,6229.100674
Peru,PER,2016,1.91896E+11,6204.996457
Peru,PER,2017,2.11007E+11,6710.507602
Peru,PER,2018,2.22597E+11,6958.497262
Peru,PER,2019,2.28323E+11,7023.077526
Peru,PER,2020,2.01705E+11,6117.493571
Philippines,PHL,2015,3.06446E+11,3001.043182
Philippines,PHL,2016,3.18627E+11,3073.654686
Philippines,PHL,2017,3.28481E+11,3123.245642
Philippines,PHL,2018,3.46842E+11,3252.110274
Philippines,PHL,2019,3.76823E+11,3485.340844
Philippines,PHL,2020,3.61751E+11,3301.218603
Poland,POL,2015,4.77812E+11,12578.49547
Poland,POL,2016,4.7263E+11,12447.43959
Poland,POL,2017,5.26509E+11,13864.68176
Poland,POL,2018,5.87412E+11,15468.48222
Poland,POL,2019,5.97281E+11,15732.20313
Poland,POL,2020,5.96624E+11,15742.45373
Portugal,PRT,2015,1.99394E+11,19250.10654
Portugal,PRT,2016,2.06426E+11,19991.97249
Portugal,PRT,2017,2.21358E+11,21490.42986
Portugal,PRT,2018,2.42313E+11,23562.55452
Portugal,PRT,2019,2.39987E+11,23330.81729
Portugal,PRT,2020,2.28539E+11,22194.56611
Puerto_Rico,PRI,2015,1.03376E+11,29763.4883
Puerto_Rico,PRI,2016,1.04337E+11,30627.1634
Puerto_Rico,PRI,2017,1.03446E+11,31108.76057
Puerto_Rico,PRI,2018,1.00925E+11,31604.70151
Puerto_Rico,PRI,2019,1.04915E+11,32850.54861
Puerto_Rico,PRI,2020,1.03138E+11,31429.86612
Qatar,QAT,2015,1.6174E+11,63039.11263
Qatar,QAT,2016,1.51732E+11,57162.96801
Qatar,QAT,2017,1.61099E+11,59124.86727
Qatar,QAT,2018,1.83335E+11,65907.94843
Qatar,QAT,2019,1.75838E+11,62087.97413
Qatar,QAT,2020,1.44411E+11,50124.38594
Romania,ROU,2015,1.77729E+11,8969.148921
Romania,ROU,2016,1.88129E+11,9548.587403
Romania,ROU,2017,2.11695E+11,10807.00917
Romania,ROU,2018,2.41457E+11,12398.98198
Romania,ROU,2019,2.49882E+11,12899.34611
Romania,ROU,2020,2.49511E+11,12956.56625
Russian_Federation,RUS,2015,1.36348E+12,9313.013672
Russian_Federation,RUS,2016,1.27679E+12,8704.898438
Russian_Federation,RUS,2017,1.5742E+12,10720.33301
Russian_Federation,RUS,2018,1.65733E+12,11287.36035
Russian_Federation,RUS,2019,1.69311E+12,11536.25098
Russian_Federation,RUS,2020,1.48832E+12,10161.98242
Rwanda,RWA,2015,8539424910,751.1105055
Rwanda,RWA,2016,8690878328,744.7943858
Rwanda,RWA,2017,9252834120,772.2948846
Rwanda,RWA,2018,9642440646,783.8127901
Rwanda,RWA,2019,10356327149,820.1772393
Rwanda,RWA,2020,10184345442,786.3018148
Samoa,WSM,2015,788307314.9,4073.729083
Samoa,WSM,2016,799493897.5,4109.663296
Samoa,WSM,2017,832025556.1,4258.978675
Samoa,WSM,2018,821286938.9,4187.504787
Samoa,WSM,2019,852007104.7,4322.868416
Samoa,WSM,2020,807147527.6,4068.078865
San_Marino,SMR,2015,1419394763,42662.90241
San_Marino,SMR,2016,1468377242,43828.23155
San_Marino,SMR,2017,1528630705,45399.02898
San_Marino,SMR,2018,1655300897,48996.59299
San_Marino,SMR,2019,1616231696,47727.13489
San_Marino,SMR,2020,1544713785,45515.7577
Sao_Tome_and_Principe,STP,2015,316066072.3,1584.775657
Sao_Tome_and_Principe,STP,2016,345495615,1700.097997
Sao_Tome_and_Principe,STP,2017,375614126.2,1813.807434
Sao_Tome_and_Principe,STP,2018,412253809.7,1953.513257
Sao_Tome_and_Principe,STP,2019,427425039.7,1987.579702
Sao_Tome_and_Principe,STP,2020,472914469.9,2157.840446
Saudi_Arabia,SAU,2015,6.5427E+11,20627.92178
Saudi_Arabia,SAU,2016,6.44936E+11,19878.76817
Saudi_Arabia,SAU,2017,6.88586E+11,20802.46179
Saudi_Arabia,SAU,2018,8.16579E+11,24228.83904
Saudi_Arabia,SAU,2019,8.03616E+11,23450.56202
Saudi_Arabia,SAU,2020,7.03368E+11,20203.66888
Senegal,SEN,2015,17774766636,1219.249415
Senegal,SEN,2016,19040312815,1269.903294
Senegal,SEN,2017,20996564752,1361.701972
Senegal,SEN,2018,23116897847,1458.081584
Senegal,SEN,2019,23398811424,1435.830367
Senegal,SEN,2020,24493157583,1462.808169
Serbia,SRB,2015,39655958843,5588.980728
Serbia,SRB,2016,40692643373,5765.200762
Serbia,SRB,2017,44179055280,6292.543629
Serbia,SRB,2018,50640650221,7252.401858
Serbia,SRB,2019,51514222382,7417.203649
Serbia,SRB,2020,53335016425,7730.691746
Seychelles,SYC,2015,1415998663,15157.50183
Seychelles,SYC,2016,1490226454,15740.11063
Seychelles,SYC,2017,1573428277,16416.72607
Seychelles,SYC,2018,1636310049,16910.66792
Seychelles,SYC,2019,1684228529,17252.02078
Seychelles,SYC,2020,1200634489,12193.88687
Sierra_Leone,SLE,2015,4218723875,588.2288628
Sierra_Leone,SLE,2016,3674794530,501.4151655
Sierra_Leone,SLE,2017,3719369107,496.6822949
Sierra_Leone,SLE,2018,4085114794,533.9915333
Sierra_Leone,SLE,2019,4076578543,521.7548367
Sierra_Leone,SLE,2020,4063289450,509.376594
Singapore,SGP,2015,3.08004E+11,55646.61875
Singapore,SGP,2016,3.18832E+11,56860.41324
Singapore,SGP,2017,3.43193E+11,61150.7272
Singapore,SGP,2018,3.76998E+11,66859.33834
Singapore,SGP,2019,3.75473E+11,65831.18943
Singapore,SGP,2020,3.45296E+11,60729.45035
Sint_Maarten_(Dutch_part),SXM,2015,1253072626,32274.89055
Sint_Maarten_(Dutch_part),SXM,2016,1263687151,31616.6817
Sint_Maarten_(Dutch_part),SXM,2017,1191620112,29369.05683
Sint_Maarten_(Dutch_part),SXM,2018,1185474860,28988.25921
Sint_Maarten_(Dutch_part),SXM,2019,2.64582E+12,16179.62179
Sint_Maarten_(Dutch_part),SXM,2020,2.64582E+12,16179.62179
Slovak_Republic,SVK,2015,88636928905,16342.21626
Slovak_Republic,SVK,2016,89674927723,16512.29299
Slovak_Republic,SVK,2017,95393515078,17538.04858
Slovak_Republic,SVK,2018,1.05613E+11,19389.98216
Slovak_Republic,SVK,2019,1.05284E+11,19303.54566
Slovak_Republic,SVK,2020,1.05173E+11,19266.51357
Slovenia,SVN,2015,43107506024,20890.16643
Slovenia,SVN,2016,44766722791,21678.35947
Slovenia,SVN,2017,48589100043,23514.02546
Slovenia,SVN,2018,54163591695,26116.85636
Slovenia,SVN,2019,54178877606,25942.95477
Slovenia,SVN,2020,53589609581,25489.50023
Solomon_Islands,SLB,2015,1307082934,2167.155394
Solomon_Islands,SLB,2016,1378543909,2225.475204
Solomon_Islands,SLB,2017,1483793468,2332.898555
Solomon_Islands,SLB,2018,1574622018,2411.897904
Solomon_Islands,SLB,2019,1570093229,2344.048976
Solomon_Islands,SLB,2020,1545888426,2250.601164
Somalia,SOM,2015,5331761394,386.437817
Somalia,SOM,2016,5529873480,389.8220615
Somalia,SOM,2017,5609000000,384.4634014
Somalia,SOM,2018,5850677296,389.8313955
Somalia,SOM,2019,6476674592,419.3948077
Somalia,SOM,2020,6965285325,438.2551656
South_Africa,ZAF,2015,3.4671E+11,6259.839681
South_Africa,ZAF,2016,3.23586E+11,5756.965741
South_Africa,ZAF,2017,3.81449E+11,6690.939847
South_Africa,ZAF,2018,4.04842E+11,7005.095413
South_Africa,ZAF,2019,3.87935E+11,6624.761865
South_Africa,ZAF,2020,3.35442E+11,5655.867654
South_Sudan,SSD,2015,11997800760,1119.651437
South_Sudan,SSD,2016,2.64582E+12,16179.62179
South_Sudan,SSD,2017,2.64582E+12,16179.62179
South_Sudan,SSD,2018,2.64582E+12,16179.62179
South_Sudan,SSD,2019,2.64582E+12,16179.62179
South_Sudan,SSD,2020,2.64582E+12,16179.62179
Spain,ESP,2015,1.1956E+12,25742.36883
Spain,ESP,2016,1.23291E+12,26523.34822
Spain,ESP,2017,1.31254E+12,28170.16786
Spain,ESP,2018,1.42099E+12,30364.57994
Spain,ESP,2019,1.39305E+12,29554.49052
Spain,ESP,2020,1.28148E+12,27056.42175
Sri_Lanka,LKA,2015,80604080689,3843.780672
Sri_Lanka,LKA,2016,82401038710,3886.291502
Sri_Lanka,LKA,2017,87428128124,4077.043841
Sri_Lanka,LKA,2018,87963042341,4059.20823
Sri_Lanka,LKA,2019,83902574443,3848.212376
Sri_Lanka,LKA,2020,80969683537,3694.040948
St._Kitts_and_Nevis,KNA,2015,958407222.2,18717.42876
St._Kitts_and_Nevis,KNA,2016,1008942296,19542.16228
St._Kitts_and_Nevis,KNA,2017,1060638333,20382.77987
St._Kitts_and_Nevis,KNA,2018,1078505889,20567.25826
St._Kitts_and_Nevis,KNA,2019,1164877852,22047.88303
St._Kitts_and_Nevis,KNA,2020,980905888.9,18440.85368
St._Lucia,LCA,2015,1808079889,10093.61802
St._Lucia,LCA,2016,1865513430,10362.35158
St._Lucia,LCA,2017,1996771441,11034.62983
St._Lucia,LCA,2018,2065127263,11353.71523
St._Lucia,LCA,2019,2118791548,11591.08044
St._Lucia,LCA,2020,1616772748,8804.561089
St._Martin_(French_part),MAF,2015,2.64582E+12,16179.62179
St._Martin_(French_part),MAF,2016,2.64582E+12,16179.62179
St._Martin_(French_part),MAF,2017,2.64582E+12,16179.62179
St._Martin_(French_part),MAF,2018,2.64582E+12,16179.62179
St._Martin_(French_part),MAF,2019,2.64582E+12,16179.62179
St._Martin_(French_part),MAF,2020,2.64582E+12,16179.62179
St._Vincent_and_the_Grenadines,VCT,2015,786554580.8,7207.170759
St._Vincent_and_the_Grenadines,VCT,2016,814302267.1,7438.792212
St._Vincent_and_the_Grenadines,VCT,2017,847620214.8,7717.846546
St._Vincent_and_the_Grenadines,VCT,2018,884328180.5,8024.028496
St._Vincent_and_the_Grenadines,VCT,2019,910149698.9,8229.722486
St._Vincent_and_the_Grenadines,VCT,2020,872134546.8,7860.821354
Sudan,SDN,2015,84985132167,2184.542236
Sudan,SDN,2016,1.02944E+11,2583.447266
Sudan,SDN,2017,1.29718E+11,3178.314209
Sudan,SDN,2018,32333780383,773.5070801
Sudan,SDN,2019,32338079165,755.3289795
Sudan,SDN,2020,26987563444,615.4620972
Suriname,SUR,2015,5126291451,9168.237157
Suriname,SUR,2016,3317438911,5872.789429
Suriname,SUR,2017,3591623596,6295.560562
Suriname,SUR,2018,3996247906,6938.086981
Suriname,SUR,2019,3984483762,6853.693411
Suriname,SUR,2020,2884248048,4916.605666
Sweden,SWE,2015,5.05104E+11,51545.48361
Sweden,SWE,2016,5.15655E+11,51965.15715
Sweden,SWE,2017,5.41019E+11,53791.50873
Sweden,SWE,2018,5.55455E+11,54589.06039
Sweden,SWE,2019,5.3388E+11,51939.42974
Sweden,SWE,2020,5.41487E+11,52300.2062
Switzerland,CHE,2015,7.0215E+11,84776.14217
Switzerland,CHE,2016,6.95601E+11,83073.28008
Switzerland,CHE,2017,7.04479E+11,83352.08865
Switzerland,CHE,2018,7.35539E+11,86388.40495
Switzerland,CHE,2019,7.31767E+11,85334.51946
Switzerland,CHE,2020,7.52248E+11,87100.41482
Syrian_Arab_Republic,SYR,2015,17622064892,979.1444387
Syrian_Arab_Republic,SYR,2016,12453459335,713.029204
Syrian_Arab_Republic,SYR,2017,16340665432,955.836559
Syrian_Arab_Republic,SYR,2018,21445775364,1265.60619
Syrian_Arab_Republic,SYR,2019,2.64582E+12,16179.62179
Syrian_Arab_Republic,SYR,2020,2.64582E+12,16179.62179
Tajikistan,TJK,2015,8271454301,978.4049812
Tajikistan,TJK,2016,6992393787,807.1025861
Tajikistan,TJK,2017,7536439875,848.6723799
Tajikistan,TJK,2018,7765014424,853.2188734
Tajikistan,TJK,2019,8300784857,890.5444024
Tajikistan,TJK,2020,8133996648,852.8309878
Tanzania,TZA,2015,47378599025,947.9333496
Tanzania,TZA,2016,49774021003,966.5029907
Tanzania,TZA,2017,53320625959,1004.906616
Tanzania,TZA,2018,57003713611,1042.838745
Tanzania,TZA,2019,61136873692,1085.884888
Tanzania,TZA,2020,62409709111,1076.469727
Thailand,THA,2015,4.01296E+11,5840.053067
Thailand,THA,2016,4.13366E+11,5993.305516
Thailand,THA,2017,4.56357E+11,6593.818352
Thailand,THA,2018,5.06755E+11,7298.947146
Thailand,THA,2019,5.44081E+11,7814.384431
Thailand,THA,2020,4.99682E+11,7158.766684
Timor-Leste,TLS,2015,1594410900,1332.791856
Timor-Leste,TLS,2016,1650618500,1353.754934
Timor-Leste,TLS,2017,1615609700,1299.494635
Timor-Leste,TLS,2018,1583876200,1249.138351
Timor-Leste,TLS,2019,2047931700,1583.713576
Timor-Leste,TLS,2020,1902156800,1442.730738
Togo,TGO,2015,4180866177,570.9099672
Togo,TGO,2016,6031632168,803.1518934
Togo,TGO,2017,6395472574,830.7452767
Togo,TGO,2018,7112200725,901.5230169
Togo,TGO,2019,7220395248,893.3524541
Togo,TGO,2020,7574636979,914.9507925
Tonga,TON,2015,437006227.2,4336.239603
Tonga,TON,2016,420540178.6,4157.877249
Tonga,TON,2017,460379145,4513.432531
Tonga,TON,2018,489235527.4,4740.700272
Tonga,TON,2019,512350059.4,4903.012138
Tonga,TON,2020,488829964.1,4624.823449
Trinidad_and_Tobago,TTO,2015,25191551350,18383.5387
Trinidad_and_Tobago,TTO,2016,22373566810,16241.41096
Trinidad_and_Tobago,TTO,2017,23180107752,16747.9067
Trinidad_and_Tobago,TTO,2018,23820742957,17139.18567
Trinidad_and_Tobago,TTO,2019,23886216403,17123.11629
Trinidad_and_Tobago,TTO,2020,21392536138,15285.94049
Tunisia,TUN,2015,45780128467,4094.841602
Tunisia,TUN,2016,44360614525,3924.349092
Tunisia,TUN,2017,42164007605,3687.780316
Tunisia,TUN,2018,42685972269,3690.896932
Tunisia,TUN,2019,41772900763,3571.945048
Tunisia,TUN,2020,42514151614,3597.218525
Turkiye,TUR,2015,8.64317E+11,11006.27952
Turkiye,TUR,2016,8.69693E+11,10894.60338
Turkiye,TUR,2017,8.58996E+11,10589.66772
Turkiye,TUR,2018,7.78472E+11,9454.348443
Turkiye,TUR,2019,7.61004E+11,9121.515167
Turkiye,TUR,2020,7.19955E+11,8536.43332
Turkmenistan,TKM,2015,35799714286,6432.685325
Turkmenistan,TKM,2016,36169428571,6387.682575
Turkmenistan,TKM,2017,37926285714,6587.092604
Turkmenistan,TKM,2018,40765428571,6967.375043
Turkmenistan,TKM,2019,45231428571,7612.03518
Turkmenistan,TKM,2020,2.64582E+12,16179.62179
Turks_and_Caicos_Islands,TCA,2015,942070000,26183.88504
Turks_and_Caicos_Islands,TCA,2016,1032452000,28241.47929
Turks_and_Caicos_Islands,TCA,2017,1022365000,27545.12879
Turks_and_Caicos_Islands,TCA,2018,1113178000,29553.1367
Turks_and_Caicos_Islands,TCA,2019,1197415000,31350.86663
Turks_and_Caicos_Islands,TCA,2020,924583000,23879.92665
Tuvalu,TUV,2015,36811659.53,3316.664522
Tuvalu,TUV,2016,41629497.47,3706.329903
Tuvalu,TUV,2017,45217657.88,3978.676452
Tuvalu,TUV,2018,47818290.5,4156.305128
Tuvalu,TUV,2019,54223149.11,4652.350846
Tuvalu,TUV,2020,55054710.62,4668.818743
Uganda,UGA,2015,32387183845,847.2676289
Uganda,UGA,2016,29203988815,736.5598474
Uganda,UGA,2017,30744473912,746.8307529
Uganda,UGA,2018,32927025573,770.6007843
Uganda,UGA,2019,35353060634,798.5857341
Uganda,UGA,2020,37600368181,822.0276815
Ukraine,UKR,2015,91030959455,2124.662354
Ukraine,UKR,2016,93355993629,2187.730469
Ukraine,UKR,2017,1.12091E+11,2638.326172
Ukraine,UKR,2018,1.30891E+11,3096.561768
Ukraine,UKR,2019,1.53883E+11,3661.456299
Ukraine,UKR,2020,1.56618E+11,3751.740723
United_Arab_Emirates,ARE,2015,3.58135E+11,38663.38826
United_Arab_Emirates,ARE,2016,3.57045E+11,38141.87689
United_Arab_Emirates,ARE,2017,3.85606E+11,40644.79119
United_Arab_Emirates,ARE,2018,4.22215E+11,43839.32449
United_Arab_Emirates,ARE,2019,4.17216E+11,42701.44305
United_Arab_Emirates,ARE,2020,3.58869E+11,36284.55524
United_Kingdom,GBR,2015,2.95657E+12,45404.56777
United_Kingdom,GBR,2016,2.72285E+12,41499.5557
United_Kingdom,GBR,2017,2.69902E+12,40857.75558
United_Kingdom,GBR,2018,2.90079E+12,43646.95197
United_Kingdom,GBR,2019,2.87867E+12,43070.49836
United_Kingdom,GBR,2020,2.7569E+12,41098.07865
United_States,USA,2015,1.8206E+13,56762.72945
United_States,USA,2016,1.86951E+13,57866.74493
United_States,USA,2017,1.94796E+13,59914.7778
United_States,USA,2018,2.05272E+13,62805.25376
United_States,USA,2019,2.13726E+13,65094.79943
United_States,USA,2020,2.08937E+13,63027.67953
Uruguay,URY,2015,53274304222,15613.74597
Uruguay,URY,2016,57236652490,16715.63347
Uruguay,URY,2017,64233966861,18690.89384
Uruguay,URY,2018,64515038268,18703.86029
Uruguay,URY,2019,61231149881,17688.01501
Uruguay,URY,2020,53560755047,15418.81531
Uzbekistan,UZB,2015,86196265192,2753.971072
Uzbekistan,UZB,2016,86138288615,2704.677188
Uzbekistan,UZB,2017,62081323299,1916.764642
Uzbekistan,UZB,2018,52633143808,1597.068337
Uzbekistan,UZB,2019,59907674027,1784.009816
Uzbekistan,UZB,2020,59894305353,1749.655815
Vanuatu,VUT,2015,730870581.7,2695.666186
Vanuatu,VUT,2016,780889605.9,2805.66532
Vanuatu,VUT,2017,880062103,3082.540055
Vanuatu,VUT,2018,914736985.4,3125.436014
Vanuatu,VUT,2019,936526267.6,3122.982599
Vanuatu,VUT,2020,896827873.1,2919.8368
"Venezuela,_RB",VEN,2015,2.64582E+12,16179.62179
"Venezuela,_RB",VEN,2016,2.64582E+12,16179.62179
"Venezuela,_RB",VEN,2017,2.64582E+12,16179.62179
"Venezuela,_RB",VEN,2018,2.64582E+12,16179.62179
"Venezuela,_RB",VEN,2019,2.64582E+12,16179.62179
"Venezuela,_RB",VEN,2020,2.64582E+12,16179.62179
Vietnam,VNM,2015,2.39257E+11,2581.622442
Vietnam,VNM,2016,2.57096E+11,2745.565588
Vietnam,VNM,2017,2.81353E+11,2974.117229
Vietnam,VNM,2018,3.08702E+11,3230.927713
Vietnam,VNM,2019,3.30391E+11,3425.089253
Vietnam,VNM,2020,3.43243E+11,3526.274579
Virgin_Islands_(U.S.),VIR,2015,3663000000,34007.35294
Virgin_Islands_(U.S.),VIR,2016,3798000000,35324.97489
Virgin_Islands_(U.S.),VIR,2017,3794000000,35365.0693
Virgin_Islands_(U.S.),VIR,2018,3922000000,36653.86305
Virgin_Islands_(U.S.),VIR,2019,4117000000,38596.03071
Virgin_Islands_(U.S.),VIR,2020,4204000000,39552.1686
West_Bank_and_Gaza,PSE,2015,13972400000,3272.154324
West_Bank_and_Gaza,PSE,2016,15405400000,3527.613824
West_Bank_and_Gaza,PSE,2017,16128000000,3620.360487
West_Bank_and_Gaza,PSE,2018,16276600000,3562.330943
West_Bank_and_Gaza,PSE,2019,17133500000,3656.858271
West_Bank_and_Gaza,PSE,2020,15531700000,3233.568638
"Yemen,_Rep.",YEM,2015,42444495590,1601.807163
"Yemen,_Rep.",YEM,2016,31317828584,1152.738019
"Yemen,_Rep.",YEM,2017,26842231205,964.3403436
"Yemen,_Rep.",YEM,2018,21606161066,758.1459489
"Yemen,_Rep.",YEM,2019,21887614217,750.5545834
"Yemen,_Rep.",YEM,2020,18840511908,631.68149
Zambia,ZMB,2015,21251216799,1338.290927
Zambia,ZMB,2016,20958412538,1280.806543
Zambia,ZMB,2017,25873601261,1535.196574
Zambia,ZMB,2018,26311590297,1516.368371
Zambia,ZMB,2019,23308667781,1305.001031
Zambia,ZMB,2020,18110631358,985.132436
Zimbabwe,ZWE,2015,19963120600,1445.069702
Zimbabwe,ZWE,2016,20548678100,1464.588957
Zimbabwe,ZWE,2017,17584890937,1235.189032
Zimbabwe,ZWE,2018,18115543791,1254.642265
Zimbabwe,ZWE,2019,19284289739,1316.740657
Zimbabwe,ZWE,2020,18051170799,1214.50982
